,WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,CALI,RMED,RDEP,RHOB,GR,NPHI,PEF,DRHO,DTC,SP,BS
13942,31/2-19 S,3736.5664,518986.15625,6753464.0,-3289.849121,8.6386966705,34.907829285,31.959424973,2.6871664524,136.60072327,0.39279448990000004,4.6136012076999995,0.0069800527,82.783996582,-116.1975098,8.5
13943,31/2-19 S,3736.7184,518986.09375,6753464.0,-3289.985596,8.6420030594,35.033233643,31.420686722,,138.89787292,0.4021257162,4.590785503399999,0.0066535436,82.6170578,-116.30183410000001,8.5
13944,31/2-19 S,3736.8704,518986.03125,6753464.0,-3290.12207,8.644584655800001,33.782840729,30.572532654,,129.27403259,0.3919944763,4.5459141731,0.0048464565000000005,82.517326355,-116.4158478,8.5
13945,31/2-19 S,3737.0224,518985.96875,6753464.0,-3290.258545,8.6589288712,34.086894989,30.532428741,,128.48002625,0.3843902946,4.4377889633,0.0032637795000000002,82.62361908,-114.583168,8.5
13946,31/2-19 S,3737.1744,518985.90625,6753464.0,-3290.39502,8.6955823898,35.836090088,32.314170837,2.670678854,129.72695923,0.37623491880000004,4.4307584763,0.0044787405,82.526771545,-116.65206909999999,8.5
13947,31/2-19 S,3737.3264,518985.84375,6753464.0,-3290.5314940000003,8.7434358597,39.965373993,36.68655014,,127.70410156,0.37371730799999997,4.5158715248000005,0.0061102365,82.459060669,-114.88435359999998,8.5
13948,31/2-19 S,3737.4784,518985.78125,6753464.0,-3290.667725,8.8047237396,43.566913605,40.457565308,,131.3276062,0.3759488165,4.6631345749,0.0067265094,82.49081420899999,-114.375,8.5
13949,31/2-19 S,3737.6304,518985.71875,6753464.0,-3290.8041989999997,8.8206501007,43.866012573,40.776218414,2.7097432613,131.46678162,0.3482664227,4.8193731308,0.0069627301,82.581359863,-114.3241501,8.5
13950,31/2-19 S,3737.7824,518985.65625,6753464.0,-3290.940674,8.821925163300001,43.377468109,40.652370453,,131.59451294,0.339772433,4.733496666000001,0.0069188973999999995,82.478347778,-113.349411,8.5
13951,31/2-19 S,3737.9344,518985.59375,6753464.0,-3291.077148,8.8196554184,43.513153076,40.617111206,,133.25772095,0.330650121,4.4509224892,0.0047173225,82.328735352,-114.9944229,8.5
13952,31/2-19 S,3738.0864,518985.53125,6753464.0,-3291.213379,8.8142652512,41.948833465999996,39.52223587,,142.49382019,0.3178831935,4.33953619,0.0024272967,82.13884735100001,-116.7972412,8.5
13953,31/2-19 S,3738.2384,518985.46875,6753464.0,-3291.350098,8.804265022300001,38.078372955,36.18637085,,149.49700928,0.2866275609,4.4551610947,0.0041685039,81.055908203,-117.62696840000001,8.5
13954,31/2-19 S,3738.3904,518985.40625,6753464.0,-3291.486328,8.788970947300001,34.996337890999996,33.026241301999995,,145.88879395,0.261508137,4.571835994700001,0.003579265,82.48110199,-118.25032809999999,8.5
13955,31/2-19 S,3738.5424,518985.34375,6753464.0,-3291.622803,8.7856998444,35.395824432,34.084056854,,143.37219238,0.2568404078,4.7225995064,0.0027414697999999997,77.913124084,-117.22801969999999,8.5
13956,31/2-19 S,3738.6944,518985.28125,6753464.0,-3291.759033,8.7881650925,38.699989319000004,37.364109039,2.6940305233,144.36001587,0.2568795383,4.6550364494,0.0026,72.39527893100001,-116.19193270000001,8.5
13957,31/2-19 S,3738.8464,518985.21875,6753464.0,-3291.895752,8.7904644012,38.229492188,36.695030212,,146.45690918,0.2599120736,4.6188955307,0.0052157482,70.269554138,-115.80183410000001,8.5
13958,31/2-19 S,3738.9984,518985.15625,6753464.5,-3292.031982,8.785369872999999,37.169822693,35.114551544,,144.86952209,0.2642551064,4.6512775421,0.0050309715,70.0,-116.1450119,8.5
13959,31/2-19 S,3739.1504,518985.09375,6753464.5,-3292.168457,8.7858686447,32.942470551,30.445665359,,141.98832703,0.2732315063,4.649418830899999,0.0059023621,69.921264648,-116.6929169,8.5
13960,31/2-19 S,3739.3024,518985.03125,6753464.5,-3292.304932,8.788832664500001,31.413396835,28.654401779,,142.47772217,0.27516457440000003,4.5014514923,0.0043950132,69.86076355,-117.2539368,8.5
13961,31/2-19 S,3739.4544,518984.96875,6753464.5,-3292.441406,8.7887964249,31.344869614,28.437288284,,146.28411865,0.27236247059999996,4.3301420212,0.004369291,69.654457092,-117.6194229,8.5
13962,31/2-19 S,3739.6064,518984.90625,6753464.5,-3292.5778809999997,8.7875089645,31.272872925,28.407863616999997,2.6925227642,148.06698608,0.2680141628,4.2966179848,0.0037204726,69.444091797,-117.3464584,8.5
13963,31/2-19 S,3739.7584,518984.84375,6753464.5,-3292.714111,8.820761680599999,30.912155151,27.874540329000002,,151.64257813,0.2935700715,4.2834382057,0.0018685039000000002,69.400001526,-115.3077393,8.5
13964,31/2-19 S,3739.9104,518984.78125,6753464.5,-3292.850586,8.8034553528,28.121576309,25.139862061,2.6848127842,152.51403809,0.3067747951,4.3217530251,0.0021742783,69.903282166,-114.16928859999999,8.5
13965,31/2-19 S,3740.0624,518984.71875,6753464.5,-3292.987061,8.8161258698,23.746622086,21.225744247,2.6840825081,151.90762329,0.3088629842,4.2239851952,0.0052551180000000005,69.239761353,-113.95177460000001,8.5
13966,31/2-19 S,3740.2144,518984.65625,6753464.5,-3293.123535,8.8221998215,20.389925003,17.829023360999997,,149.09382629,0.28877455,4.2544603348,0.0055616801,70.499610901,-115.2833023,8.5
13967,31/2-19 S,3740.3664,518984.59375,6753464.5,-3293.26001,8.8212032318,15.459136009000002,13.715858459000001,,148.32888794,0.2824700773,4.1601252556,0.0048635169,70.950004578,-116.35810090000001,8.5
13968,31/2-19 S,3740.5184,518984.53125,6753464.5,-3293.396484,8.8218927383,13.82687664,12.013922691,,146.1516571,0.2878228426,4.1299533844,0.0074496064,71.102760315,-113.69832609999999,8.5
13969,31/2-19 S,3740.6704,518984.46875,6753464.5,-3293.532715,8.815653801,13.128731728,11.765258789,,140.94322205,0.28592255710000003,4.227281570400001,0.007767191600000001,71.22611236600001,-114.33480829999999,8.5
13970,31/2-19 S,3740.8224,518984.40625,6753464.5,-3293.669189,8.8154964447,13.562470436,12.101827620999998,2.6863760948000004,131.70587158,0.2873789966,4.206882,0.0044141733,71.28792572,-116.09252169999999,8.5
13971,31/2-19 S,3740.9744,518984.34375,6753464.5,-3293.805664,8.8155708313,17.943208694000003,16.112792969,2.6773095131,127.94513702,0.2820771635,4.2490801811,0.0026440946000000002,71.262207031,-114.0433044,8.5
13972,31/2-19 S,3741.1264,518984.28125,6753464.5,-3293.942139,8.8108797073,23.521360397,20.906417847,,125.37776184,0.28439369800000003,4.1456422806,0.0020986877,71.362991333,-114.33283999999999,8.5
13973,31/2-19 S,3741.2784,518984.21875,6753464.5,-3294.0783690000003,8.813378334,24.730020523,21.803373336999996,,123.76973724,0.2835480273,4.1454596518999995,0.0016246720000000002,73.164039612,-115.53199009999999,8.5
13974,31/2-19 S,3741.4304,518984.1875,6753464.5,-3294.215088,8.8111085892,24.230335236,21.810527802,,124.11919403,0.2845204771,4.0993061066,0.0047913389,74.161422729,-115.76574709999998,8.5
13975,31/2-19 S,3741.5824,518984.125,6753464.5,-3294.351318,8.8367347717,24.434127808000003,21.792976379000002,,125.88302612,0.28085118530000003,3.9811298847,0.007316273199999999,73.77821350100001,-116.77493290000001,8.5
13976,31/2-19 S,3741.7344,518984.0625,6753464.5,-3294.487793,8.8186407089,24.043020248,21.905443191999996,,122.81833649,0.2719721794,3.9756028652,0.0054230974,73.005767822,-114.7109604,8.5
13977,31/2-19 S,3741.8864,518984.0,6753464.5,-3294.624023,8.8054990768,23.978775024,21.890394211,2.6773936749000002,122.68646240000001,0.2625905573,4.0740447044,0.00408189,72.874015808,-114.06003570000001,8.5
13978,31/2-19 S,3742.0384,518983.9375,6753465.0,-3294.7607420000004,8.8404130936,24.261343001999997,21.801988601999998,,125.17916107,0.2587249279,4.2376608849,0.0039737537,72.789367676,-115.7383499,8.5
13979,31/2-19 S,3742.1904,518983.875,6753465.0,-3294.897217,8.8584442139,24.284891129000002,21.850534439,,126.22802734,0.2698850334,4.3352150917,0.0017952756,72.713256836,-114.5670929,8.5
13980,31/2-19 S,3742.3424,518983.8125,6753465.0,-3295.033447,8.8590545654,24.074514389,21.885414124,,127.45601654,0.2781275511,4.2245182991000005,0.0019519685,72.77322387699999,-114.8528519,8.5
13981,31/2-19 S,3742.4944,518983.75,6753465.0,-3295.169922,8.8604974747,24.318412781,21.772584915,,123.60810852,0.2745653689,4.0697755814,0.001643307,72.690551758,-116.2363815,8.5
13982,31/2-19 S,3742.6464,518983.6875,6753465.0,-3295.306396,8.858655929600001,24.799316406,22.574195862,,121.08377075,0.2629577518,3.9112479687,0.0009637795,72.032020569,-115.5798874,8.5
13983,31/2-19 S,3742.7984,518983.625,6753465.0,-3295.442871,8.8603811264,24.908655167,22.605592728,,123.30014801,0.255895257,3.9216103554000004,0.0015968504999999999,71.220474243,-114.3272629,8.5
13984,31/2-19 S,3742.9504,518983.5625,6753465.0,-3295.579102,8.860173225399999,23.543310165,21.400148392000002,2.6821064949,120.49681091,0.25907507539999997,3.9857349396,0.002188714,71.90222930899999,-113.5488815,8.5
13985,31/2-19 S,3743.1024,518983.5,6753465.0,-3295.715576,8.8595561981,23.576219559000002,21.561141968,,122.58973694,0.2615191638,4.0707201958,0.0007897638,73.256828308,-112.52099609999999,8.5
13986,31/2-19 S,3743.2544,518983.4375,6753465.0,-3295.8520510000003,8.8608617783,23.890590668,21.822633743,2.6798875332,129.47772217,0.2575724423,4.0762624741,0.0006299213,73.614173889,-114.51624299999999,8.5
13987,31/2-19 S,3743.4064,518983.375,6753465.0,-3295.988525,8.8659687042,23.856451035,21.896224976,2.6738739014,131.13580322,0.25361549850000004,4.1770567894,0.00022887139999999999,73.81417083699999,-113.02805330000001,8.5
13988,31/2-19 S,3743.5584,518983.3125,6753465.0,-3296.125,8.8860797882,23.953554153000002,21.995155334,,130.27728271,0.25639867780000003,4.4395914078,-0.0017070870000000001,74.113380432,-113.39616389999999,8.5
13989,31/2-19 S,3743.7104,518983.25,6753465.0,-3296.261475,8.870965004,24.248933792,21.999633789,,127.01801299999998,0.2568370104,4.6247777939,-0.003108661,73.98740387,-115.1333694,8.5
13990,31/2-19 S,3743.8624,518983.1875,6753465.0,-3296.397705,8.833106041,24.188323975,22.071323395,,120.29013062,0.2588711381,4.6161775589,-0.002552756,73.511680603,-113.1097412,8.5
13991,31/2-19 S,3744.0144,518983.125,6753465.0,-3296.53418,8.8247871399,24.228570938,22.088788985999997,2.6490345001,117.98190308,0.2536396384,4.3639740944,-0.001144882,73.244483948,-111.5349426,8.5
13992,31/2-19 S,3744.1664,518983.0625,6753465.0,-3296.670654,8.825879097,24.154035568,22.173501968000004,2.6516942978,114.33203125,0.2518409491,4.175347805,0.0016125984,73.235038757,-111.9256897,8.5
13993,31/2-19 S,3744.3184,518983.0,6753465.0,-3296.807129,8.831704139700001,24.197919845999998,22.194477081,,111.48517609,0.24898844960000002,4.0324339867,0.0034377953999999997,72.935821533,-111.0966187,8.5
13994,31/2-19 S,3744.4704,518982.96875,6753465.0,-3296.943604,8.8347873688,24.025608063000004,22.203639984000002,,114.18352509,0.2539989352,3.9510233402,0.0044955383,72.0001297,-111.62483219999999,8.5
13995,31/2-19 S,3744.6224,518982.90625,6753465.0,-3297.080078,8.8304958344,24.41453743,22.378229141,,117.86850739,0.2614425123,3.8748164177,0.0038299214,71.753936768,-111.5428162,8.5
13996,31/2-19 S,3744.7744,518982.84375,6753465.0,-3297.216553,8.8302259445,25.491298676,23.438446045,,124.23783112,0.2704719305,3.918854475,0.0029858267,72.179656982,-111.70079040000002,8.5
13997,31/2-19 S,3744.9264,518982.78125,6753465.0,-3297.352783,8.8317565918,25.202388763000002,23.270185470999998,,125.80659485,0.263766408,4.0328445435,0.0007370078,72.384384155,-112.90649409999999,8.5
13998,31/2-19 S,3745.0784,518982.71875,6753465.5,-3297.4892579999996,8.8334703445,24.856937408,23.266267776,,123.74911499,0.2587519586,4.1817240715,-0.001844094,72.400001526,-110.72047420000001,8.5
13999,31/2-19 S,3745.2304,518982.65625,6753465.5,-3297.625732,8.834236145,24.001499176,22.468351364,2.6626243591,120.21676636,0.2608884573,4.3064279556,0.0001296588,72.434120178,-109.5853043,8.5
14000,31/2-19 S,3745.3824,518982.59375,6753465.5,-3297.762207,8.8436813354,23.09781456,21.648843765,,119.35120392,0.273488462,4.3543996811,0.0023517059,72.449996948,-109.879921,8.5
14001,31/2-19 S,3745.5344,518982.53125,6753465.5,-3297.8984379999997,8.8329315186,22.63727951,21.346862793,,117.16466522,0.287499994,4.3760685921,0.0025291338,72.48385620100001,-109.3651581,8.5
14002,31/2-19 S,3745.6864,518982.46875,6753465.5,-3298.034912,8.8472852707,22.485881805,21.210535049,,115.08580017,0.2947703302,4.3888311386000005,0.0041538058,74.18634796100001,-109.9478378,8.5
14003,31/2-19 S,3745.8384,518982.40625,6753465.5,-3298.1713870000003,8.860118866,22.443681716999997,21.091976166,,130.64169312,0.3075881898,4.443842411,0.0061422572,75.60472869899999,-110.62696840000001,8.5
14004,31/2-19 S,3745.9904,518982.34375,6753465.5,-3298.307861,8.8612327576,22.123113632,20.700651169,,138.92552185,0.3131000102,4.4685301781,0.0057629924,76.468894958,-110.49901580000001,8.5
14005,31/2-19 S,3746.1424,518982.28125,6753465.5,-3298.444092,8.8597335815,21.856533051,20.474466324,,138.77729797,0.3115666509,4.3274998665,0.0033666667999999998,76.88333129899999,-109.75,8.5
14006,31/2-19 S,3746.2944,518982.21875,6753465.5,-3298.580811,8.8623867035,21.880315781,20.266319275,,140.83850098,0.3109992146,4.1706089973000005,0.0020679789999999997,76.883590698,-110.06003570000001,8.5
14007,31/2-19 S,3746.4464,518982.15625,6753465.5,-3298.717041,8.8601312637,20.686761856,19.426864624,,143.09463501,0.3176480532,4.2023997307,0.0040826774,76.883071899,-107.6879959,8.5
14008,31/2-19 S,3746.5984,518982.09375,6753465.5,-3298.853516,8.8620529175,19.245080948,18.549085617,,142.94650269,0.3158614039,4.3886036873,0.006912861,77.03176116899999,-106.55954740000001,8.5
14009,31/2-19 S,3746.7504,518982.03125,6753465.5,-3298.98999,8.8614091873,18.573238373,18.06924057,,143.90808105,0.30749133230000003,4.5571918488,0.0078000003,77.100006104,-106.4414368,8.5
14010,31/2-19 S,3746.9024,518981.96875,6753465.5,-3299.126465,8.857711792,18.507923125999998,18.000823975,,143.04733276,0.3010362387,4.4003529549,0.0078000003,77.230705261,-105.5772629,8.5
14011,31/2-19 S,3747.0544,518981.90625,6753465.5,-3299.262939,8.7882843018,18.490415573,18.070211411,,142.70967102,0.309875071,4.2445383072,0.0070188977,77.202362061,-103.68225100000001,8.5
14012,31/2-19 S,3747.2064,518981.84375,6753465.5,-3299.39917,8.560842513999999,18.412858962999998,18.091783524,,140.36297607,0.3292790055,4.1289925575,0.0037475065000000004,77.085174561,-103.92847440000001,8.5
14013,31/2-19 S,3747.3584,518981.78125,6753465.5,-3299.535645,8.4604635239,18.312141418,18.121017456,,139.79707336,0.3385724425,4.0454568863,0.0015543307,76.30747985800001,-104.6210632,8.5
14014,31/2-19 S,3747.5104,518981.71875,6753465.5,-3299.6721190000003,8.4598855972,18.123857498,18.218881607,,143.05238342,0.34615904090000005,4.1780657768000005,0.0008141733000000001,76.543045044,-104.36597440000001,8.5
14015,31/2-19 S,3747.6624,518981.65625,6753465.5,-3299.808594,8.4564228058,18.688020706,18.713254929,,147.83287048,0.34826299549999995,4.3286113739,0.0033538057,77.732543945,-103.9073181,8.5
14016,31/2-19 S,3747.8144,518981.59375,6753465.5,-3299.945068,8.4565391541,18.275177002,18.57472229,,151.60432434,0.3433181047,4.3485517501999995,0.0055377954,78.391334534,-102.833168,8.5
14017,31/2-19 S,3747.9664,518981.53125,6753465.5,-3300.081543,8.459014892599999,15.597501755,16.620689392,,150.57598877,0.3356645703,4.1925473213,0.0052013127,78.150657654,-100.4863815,8.5
14018,31/2-19 S,3748.1184,518981.46875,6753466.0,-3300.217773,8.4546232224,13.103451729000001,14.863203049000001,,144.58535767,0.3305125833,4.0588188171,0.0060018371,77.98162078899999,-100.7025909,8.5
14019,31/2-19 S,3748.2704,518981.40625,6753466.0,-3300.354248,8.4545869827,12.459620476,14.659066199999998,2.6146528721,138.35626221,0.3342763782,4.0105614662,0.0075818896,77.874015808,-101.161911,8.5
14020,31/2-19 S,3748.4224,518981.34375,6753466.0,-3300.490723,8.4597253799,12.45391655,14.81878376,,139.8968811,0.3365099728,4.0082960129,0.0072845146,77.862731934,-99.2357254,8.5
14021,31/2-19 S,3748.5744,518981.28125,6753466.0,-3300.627197,8.459263801599999,12.518678665,14.834423065,,146.73764038,0.3274795115,4.118144989,0.0052383202,78.24356842,-97.67995453,8.5
14022,31/2-19 S,3748.7264,518981.21875,6753466.0,-3300.763428,8.4525127411,12.539242744000001,14.8456707,,148.55728149,0.3152086437,4.3899703026,0.0052330713,79.009841919,-97.76377869,8.5
14023,31/2-19 S,3748.8784,518981.15625,6753466.0,-3300.899902,8.4498577118,12.378046989000001,14.878439903,,146.4690094,0.3080506623,4.585817813899999,0.0049947505,76.996192932,-95.5610199,8.5
14024,31/2-19 S,3749.0304,518981.09375,6753466.0,-3301.036377,8.4562444687,12.523486137,14.871985435,,144.59086609,0.3071018457,4.4787116051,0.006473753100000001,69.567062378,-94.48654938,8.5
14025,31/2-19 S,3749.1824,518981.03125,6753466.0,-3301.172852,8.4549026489,12.011432648,14.621596336,,99.19345092799999,0.27105668190000004,4.405921936,0.0059803152,66.679138184,-94.40452576,8.5
14026,31/2-19 S,3749.3344,518980.96875,6753466.0,-3301.309082,8.4502325058,11.239326477,14.375430107,,50.030235291000004,0.21422021089999999,4.2564396858,0.006856955600000001,67.32231140100001,-93.46128845,8.5
14027,31/2-19 S,3749.4864,518980.90625,6753466.0,-3301.4458010000003,8.4495439529,9.6248283386,12.810254097,,35.007736206,0.1617666632,4.2763810158,0.0104139103,67.613121033,-92.35301971,8.5
14028,31/2-19 S,3749.6384,518980.84375,6753466.0,-3301.582275,8.4518222809,6.2218322754,8.3331327438,,32.600700378,0.1511763781,4.3404455185,0.01135433,68.144096375,-89.92913055,8.5
14029,31/2-19 S,3749.7904,518980.78125,6753466.0,-3301.7185059999997,8.4363584518,3.5036063194,4.7497286797000005,,32.042922974,0.1620897651,4.4706711769,0.007317585400000001,70.029922485,-89.2664032,8.5
14030,31/2-19 S,3749.9424,518980.71875,6753466.0,-3301.85498,8.3202962875,2.5718784331999998,3.4730241299,,33.727729796999995,0.1649393737,4.571094989800001,0.00550105,71.881362915,-90.40124512,8.5
14031,31/2-19 S,3750.0944,518980.65625,6753466.0,-3301.991455,8.2144546509,2.3503015041,3.0951983929000004,,34.919952393,0.1601519734,4.5119304657,0.0023692914,72.669288635,-89.34153748,8.5
14032,31/2-19 S,3750.2464,518980.59375,6753466.0,-3302.12793,8.1897230148,2.2817409039,3.0152392387,,35.949035645,0.15525302289999998,4.3784341812,-0.005123885,72.820205688,-87.19537354,8.5
14033,31/2-19 S,3750.3984,518980.53125,6753466.0,-3302.26416,8.1913576126,2.305690527,3.0026154518,,38.648147583000004,0.15364409980000002,4.3007316589,-0.010201575,72.859313965,-85.99261475,8.5
14034,31/2-19 S,3750.5504,518980.46875,6753466.0,-3302.400635,8.1907510757,2.3176393509,2.9955394268,,40.234931945999996,0.156884253,4.3724493980000005,-0.010709449,72.900001526,-85.24458313,8.5
14035,31/2-19 S,3750.7024,518980.40625,6753466.0,-3302.537109,8.19328022,2.2897748947,2.9936873913,,39.957660675,0.1611813605,4.5122919083,-0.008418635,73.017585754,-85.67240906,8.5
14036,31/2-19 S,3750.8544,518980.34375,6753466.0,-3302.673584,8.1910247803,2.2952051163,3.0382294655,,41.128887176999996,0.160685569,4.5137696266,-0.005578215,73.334121704,-87.02886963,8.5
14037,31/2-19 S,3751.0064,518980.28125,6753466.0,-3302.810059,8.192452430700001,2.6533117294,3.5698692799000002,,42.149837494,0.1587590575,4.4154410362,-0.002635433,71.81023407,-87.37007904,8.5
14038,31/2-19 S,3751.1584,518980.21875,6753466.5,-3302.946533,8.1912431717,3.0571620463999998,4.214508056600001,,38.467269897,0.1558057666,4.3018054962,-0.000835958,70.454986572,-87.22375488,8.5
14039,31/2-19 S,3751.3104,518980.15625,6753466.5,-3303.082764,8.1933431625,3.1651411057,4.5399303436,2.4704322815,37.641746521,0.1533648223,4.3314328194,-3.8058e-05,71.706954956,-87.89960479999999,8.5
14040,31/2-19 S,3751.4624,518980.09375,6753466.5,-3303.2192379999997,8.194583892799999,3.2964236736,4.656317233999999,2.4725048542,38.767223358,0.1528425068,4.4167938232,-0.00010236200000000001,73.332290649,-87.62056732,8.5
14041,31/2-19 S,3751.6144,518980.03125,6753466.5,-3303.355713,8.1914129257,3.3658168316,4.6860814095,,39.839565277,0.1538871378,4.5597910881,-0.00120105,73.91443634,-85.98966217,8.5
14042,31/2-19 S,3751.7664,518979.96875,6753466.5,-3303.4921879999997,8.1892328262,3.2683591843,4.7035188675,,40.979877472,0.15378871560000001,4.6252756119,-0.001401312,74.0,-84.90272522,8.5
14043,31/2-19 S,3751.9184,518979.90625,6753466.5,-3303.628418,8.1906375885,3.2395393848,4.7232985497,2.4646723269999997,38.448184966999996,0.1532133818,4.5982937813,3.38583e-05,74.085037231,-84.51033783,8.5
14044,31/2-19 S,3752.0704,518979.84375,6753466.5,-3303.7651370000003,8.194024086,3.2593150139,4.7407851219,,41.304836273,0.15042205150000001,4.4226980208999995,-0.0008493439999999999,74.178215027,-85.64468384,8.5
14045,31/2-19 S,3752.2224,518979.78125,6753466.5,-3303.901611,8.1923913956,3.3445615768,4.7823996544,2.458589077,47.473079681,0.1547154784,4.4384531975,-0.004783727,74.28424835199999,-86.37926483,8.5
14046,31/2-19 S,3752.3744,518979.71875,6753466.5,-3304.037842,8.1917095184,2.9123959541000004,4.0672545433,,41.893901825,0.1689684987,4.5559477806,-0.007023621999999999,74.46181488,-86.11761475,8.5
14047,31/2-19 S,3752.5264,518979.65625,6753466.5,-3304.174316,8.190952301,2.1319477558,2.9534022808,,38.365100861,0.1793160141,4.8039646149,-0.00792336,74.828216553,-86.96669769,8.5
14048,31/2-19 S,3752.6784,518979.59375,6753466.5,-3304.310791,8.1944952011,2.0532417297,2.9032607079000003,,43.981132507,0.17565275730000002,4.9393367767,-0.010770604,75.02230835,-86.26837158,8.5
14049,31/2-19 S,3752.8304,518979.53125,6753466.5,-3304.447266,8.198490142799999,2.4425883293,3.4337410926999996,,46.33613205,0.1661803126,4.9196228981,-0.011607873999999999,75.110237122,-85.67617798,8.5
14050,31/2-19 S,3752.9824,518979.46875,6753466.5,-3304.583496,8.1984004974,2.6148049831,3.7022891044999997,2.4090738297,46.011421203999994,0.1620062888,4.7827730179,-0.006301838000000001,75.254859924,-86.193573,8.5
14051,31/2-19 S,3753.1344,518979.40625,6753466.5,-3304.719971,8.2014570236,2.757620573,3.8646113873,,45.922153473,0.1631831974,4.68014431,0.0020404202,75.35459899899999,-86.04527283,8.5
14052,31/2-19 S,3753.2864,518979.34375,6753466.5,-3304.856445,8.2030763626,2.8092589377999997,4.0044550895999995,,44.368122101000004,0.1564590484,4.7538609505,0.0075299214,75.318504333,-86.07874298,8.5
14053,31/2-19 S,3753.4384,518979.28125,6753466.5,-3304.99292,8.2046251297,2.9776175022,4.1197519302,,44.582069397,0.142671138,4.9682807922,0.0105761159,74.925590515,-85.97966003,8.5
14054,31/2-19 S,3753.5904,518979.21875,6753466.5,-3305.12915,8.2409820557,3.0339758395999996,4.1812338829,,48.855556488000005,0.136054337,4.8831744194,0.0110314954,73.663574219,-85.44734192,8.5
14055,31/2-19 S,3753.7424,518979.15625,6753466.5,-3305.265625,8.281851768500001,3.4180030823000003,4.8932714462,,52.40487670899999,0.1449236274,4.6037526131,0.010253543,71.835037231,-83.7485199,8.5
14056,31/2-19 S,3753.8944,518979.09375,6753466.5,-3305.4021,8.3536128998,4.5816922188,6.5902853012,2.5153992175999997,51.938018799,0.1660472453,4.4177212715,0.007529396099999999,70.006500244,-83.8653183,8.5
14057,31/2-19 S,3754.0464,518979.03125,6753466.5,-3305.5385739999997,8.4024391174,5.264040947,7.445803165399999,,52.946605682,0.18307295440000002,4.3836812973,0.0035094486,69.229530334,-85.72522736,8.5
14058,31/2-19 S,3754.1984,518978.96875,6753467.0,-3305.675049,8.3318128586,4.7698721886,6.8081269264,,55.697254181000005,0.1898936927,4.4857244492,0.000411811,69.194488525,-86.74114227,8.5
14059,31/2-19 S,3754.3504,518978.90625,6753467.0,-3305.811523,8.2488050461,4.3456363678,6.056079864500001,,62.473659515,0.1854632497,4.6185903549,-0.0025173229999999997,69.021263123,-86.73130035,8.5
14060,31/2-19 S,3754.5024,518978.84375,6753467.0,-3305.947754,8.2307081223,4.2105894089,5.8116645813,2.4807670116,68.54934692399999,0.17895539100000002,4.7868413925,-0.006568241999999999,68.897773743,-86.21177673,8.5
14061,31/2-19 S,3754.6544,518978.78125,6753467.0,-3306.084229,8.227499961900001,4.1187753677,5.8166742325,2.4664590359,70.165641785,0.1720755994,4.8945999146,-0.009411810999999999,68.979919434,-86.19242096,8.5
14062,31/2-19 S,3754.8064,518978.71875,6753467.0,-3306.220703,8.2400665283,4.1748661995,5.8314347266999995,,72.589454651,0.1717706025,4.6029715538,-0.008976115,69.048294067,-86.34481812,8.5
14063,31/2-19 S,3754.9584,518978.65625,6753467.0,-3306.357178,8.2494745255,4.1556148529,5.8372244835,,75.735435486,0.1733076125,4.0952968597,-0.007888451,69.0,-85.82841492,8.5
14064,31/2-19 S,3755.1104,518978.59375,6753467.0,-3306.493652,8.3146276474,4.167916297900001,5.8653125763,,77.714523315,0.1722984314,3.7605290413,-0.005555118,69.10236358600001,-86.91191101,8.5
14065,31/2-19 S,3755.2624,518978.53125,6753467.0,-3306.630127,8.4917945862,4.7429766655000005,6.6011428833000005,,74.309921265,0.17430000010000002,3.7856550217000002,-0.0008485560000000001,68.46167755100001,-88.53297424,8.5
14066,31/2-19 S,3755.4144,518978.46875,6753467.0,-3306.766602,8.5966119766,8.4616804123,11.395833969000002,,71.308822632,0.1815438271,3.9239656925,0.0012414699000000001,64.91325378399999,-88.90994263,8.5
14067,31/2-19 S,3755.5664,518978.40625,6753467.0,-3306.902832,8.5755281448,14.219611168,18.289157867,,71.632949829,0.1907669306,4.1145973206,-0.000559055,62.275985718,-89.1875,8.5
14068,31/2-19 S,3755.7184,518978.34375,6753467.0,-3307.039307,8.5415678024,16.310676575,20.08805275,,73.624320984,0.19229842719999998,4.4114999771,-0.001900525,63.076770782,-88.12220764,8.5
14069,31/2-19 S,3755.8704,518978.28125,6753467.0,-3307.175781,8.5321922302,15.378279685999999,18.748029709,2.6322808266,84.745407104,0.19115144010000001,4.6963505745,0.00014409459999999998,63.799869537,-87.81053162,8.5
14070,31/2-19 S,3756.0224,518978.21875,6753467.0,-3307.3122559999997,8.5333633423,14.874028205999998,18.288042068,,98.17716217,0.1905503869,4.7596116066,0.0010110236,63.974014282,-87.97342682,8.5
14071,31/2-19 S,3756.1744,518978.15625,6753467.0,-3307.448486,8.5328826904,14.550067902,17.697307587,2.6311271191,101.36514282,0.1894637793,4.6245732307,-0.00143622,64.05065155,-87.34416199,8.5
14072,31/2-19 S,3756.3264,518978.09375,6753467.0,-3307.584961,8.5419054031,13.069527626,15.818342209,,100.49085236,0.1896761209,4.599267482799999,-0.002352756,64.147247314,-86.72966003,8.5
14073,31/2-19 S,3756.4784,518978.03125,6753467.0,-3307.721436,8.5774335861,11.24390316,13.567264557,,101.12710571,0.1941732317,4.5063061713999994,-0.000393701,64.275588989,-86.24704742,8.5
